device_name,mac,rssi,location,time_utc,proximity
Unknown,37:CC:83:59:99:EA,N/A,ECE_Lab_Test,2025-10-28T17:00:36.409913Z,Unknown
Unknown,37:CC:83:59:99:EA,N/A,ECE_Lab_Test,2025-10-28T17:00:51.471998Z,Unknown
Unknown,37:CC:83:59:99:EA,N/A,ECE_Lab_Test,2025-10-28T17:01:06.530095Z,Unknown
Unknown,37:CC:83:59:99:EA,N/A,ECE_Lab_Test,2025-10-28T17:01:21.600669Z,Unknown
Unknown,37:CC:83:59:99:EA,N/A,ECE_Lab_Test,2025-10-28T17:01:36.645670Z,Unknown
Unknown,37:CC:83:59:99:EA,N/A,ECE_Lab_Test,2025-10-28T17:01:51.701612Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:02:06.757787Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:02:21.815483Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:02:36.857213Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:02:51.905456Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:03:06.967974Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:03:22.007065Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:03:37.058437Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:03:52.122811Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:04:07.177630Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:04:22.220330Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:04:37.284229Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:04:52.341766Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:05:07.389913Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:05:22.440406Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:05:37.474840Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:05:52.523351Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:06:07.588432Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:06:22.634602Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:06:37.681612Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:06:37.683225Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:06:52.751476Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:07:07.800744Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:07:22.847416Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:07:37.904596Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:07:52.965099Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:08:08.029069Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:08:23.087385Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:08:38.147143Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:08:53.199787Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:09:08.242832Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:09:23.281252Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:09:38.308454Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:09:53.380950Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:10:08.426263Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:10:23.481249Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:10:23.482757Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:10:38.533576Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:10:53.588082Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:11:08.629315Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:11:23.638584Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:11:38.672607Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:11:53.706025Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:12:08.749117Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:12:23.799770Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:12:38.912369Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:12:38.913447Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:12:53.969637Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:13:09.006464Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:13:24.051394Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:13:39.098691Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:13:54.132247Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:14:09.170656Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:14:24.222963Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:14:24.224377Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:14:39.279650Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:14:54.331699Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:15:09.382539Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:15:24.433846Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:15:39.471345Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:15:54.516603Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:16:09.549257Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:16:24.582366Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:16:39.634416Z,Unknown
Unknown,37:CA:25:63:50:7C,N/A,ECE_Lab_Test,2025-10-28T17:16:54.684239Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:17:09.737570Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:17:24.774366Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:17:39.822273Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:17:54.867680Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:18:10.006543Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:18:25.053727Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:18:40.112374Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:18:55.160806Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:19:10.217739Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:19:10.218742Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:19:25.254210Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:19:40.302308Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:19:55.355742Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:20:10.418041Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:20:25.467065Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:20:40.528330Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:20:55.566530Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:21:10.603083Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:21:25.662887Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:21:40.713168Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:21:55.756612Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:22:10.811150Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:22:25.859150Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:22:40.898968Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:22:55.954925Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:23:10.992613Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:23:26.054145Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:23:41.096950Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:23:56.156559Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:24:11.204462Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:24:26.256788Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:24:41.306764Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:24:56.351202Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:25:11.398525Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:25:26.440800Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:25:41.488682Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:25:56.544851Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:26:11.597323Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:26:26.639278Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:26:41.693337Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:26:41.695871Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:26:56.733138Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:27:11.774616Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:27:26.826564Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:27:41.862685Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:27:56.913972Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:28:11.959037Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:28:26.986914Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:28:26.986914Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:28:42.045442Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:28:42.046454Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:28:57.106348Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:29:12.150273Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:29:27.201298Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:29:42.285974Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:29:42.286980Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:29:57.328887Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:29:57.330068Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:30:12.360778Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:30:12.361285Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:30:27.422665Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:30:27.423687Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:30:42.483197Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:30:57.533238Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:31:12.595761Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:31:27.629166Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:31:42.681229Z,Unknown
Unknown,2B:CC:EA:62:28:EE,N/A,ECE_Lab_Test,2025-10-28T17:31:57.753412Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:32:12.820213Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:32:27.849987Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:32:42.896011Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:32:57.944960Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:32:57.947012Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:33:13.006734Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:33:28.055609Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:33:43.092098Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:33:58.149172Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:34:13.196342Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:34:28.260749Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:34:43.304047Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:34:43.305046Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:34:58.370358Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:35:13.412286Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:35:28.457297Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:35:43.502628Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:35:58.574965Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:36:13.640042Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:36:28.698435Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:36:43.745920Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:36:58.798826Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:36:58.799895Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:37:13.851143Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:37:28.910959Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:37:43.968300Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:37:43.969300Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:37:59.010818Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:38:14.055919Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:38:29.109573Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:38:44.163929Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:38:59.206406Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:39:14.256339Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:39:29.300439Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:39:44.341173Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:39:59.390278Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:40:14.445673Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:40:29.499994Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:40:29.501077Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:40:44.563074Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:40:59.596856Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:40:59.599861Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:41:14.649972Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:41:29.696004Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:41:44.732691Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:41:59.774648Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:42:14.821100Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:42:29.880597Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:42:44.923031Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:42:59.983452Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:43:15.027593Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:43:30.079112Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:43:45.125376Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:44:00.167115Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:44:00.168529Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:44:15.228458Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:44:15.231470Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:44:30.273615Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:44:30.274121Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:44:45.323081Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:44:45.324586Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:45:00.380347Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:45:00.381350Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:45:15.436644Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:45:30.488648Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:45:45.546626Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:46:00.601979Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:46:15.643435Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:46:30.707499Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:46:45.746738Z,Unknown
Unknown,30:B6:1F:FD:63:BF,N/A,ECE_Lab_Test,2025-10-28T17:47:00.806409Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:47:00.806409Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:47:15.849846Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:47:30.897783Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:47:30.898781Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:47:45.959683Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:48:00.998578Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:48:00.999577Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:48:16.420489Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:48:16.420489Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:48:31.472390Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:48:31.496535Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:48:46.532930Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:48:46.533969Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:49:01.586326Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:49:01.589500Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:49:16.639271Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:49:16.640323Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:49:31.775735Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:49:46.807095Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:50:01.855101Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:50:16.908799Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:50:31.935007Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:50:46.972961Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:51:02.020256Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:51:17.069111Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:51:32.114945Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:51:47.167006Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:52:02.208233Z,Unknown
